InstitutionId,InstitutionName,College,UnitId,UnitType,Discipline,PersonId,PersonName,Department,Broad_Field,Rank
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,544594,"CAROLINI, GABRIELLA",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,544595,"SAIZ, ALBERT",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,544597,"WILLIAMS, SARAH E",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,627170,"ZHAO, JINHUA",Urban Studies and Planning,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,789765,"ARCAYA, MARIANA CLAIR",Urban Studies and Planning,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,789767,"STEIL, JUSTIN P",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,805474,"SEVTSUK, ANDRES",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,825082,"BUNTEN, DEVIN MICHELLE",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,827702,"ZHENG, SIQI",Urban Studies and Planning,"Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,827703,"JACKSON, JASON BERTROY",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,853872,"BACOW, LAWRENCE S",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,856147,"WENDEL, DELIA",Urban Studies and Planning,"Family, Consumer and Human Sciences",Assistant Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,919226,"REYNOLDS, ELISABETH BECK",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,1108314,"DUARTE DE ARAUJO SILVA, FABIO",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,1108315,"SANTI, PAOLO",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,1108352,"CROCKETT, KARILYN M",Urban Studies and Planning,"Family, Consumer and Human Sciences",Assistant Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,1304710,"D'IGNAZIO, CATHERINE S",Urban Studies and Planning,"Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,1584407,"OCAMPO, MARY ANNE",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,1977481,"HARRIEL, HOLLY",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",1929,Program,Urban and Regional Planning,2157286,"LEVINE, JEFFREY ROBERT",Urban Studies and Planning,"Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,27868,"DE MONCHAUX, NICHOLAS","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,32175,"FERNANDEZ, JOHN","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,32435,"DUTTA, ARINDAM","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,47078,"GOULTHORPE, MARK","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,54642,"JARZOMBEK, MARK","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,61508,"KNIGHT, TERRY W","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,86061,"NORFORD, LESLIE KEITH","Architecture, Department of","Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,87327,"STINY, GEORGE N","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,87416,"OCHSENDORF, JOHN A","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,95304,"RABBAT, NASSER O","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,102171,"SANTOS, ADELE NAUDE","Architecture, Department of","Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,121466,"SARKIS, ANTOINE HASHIM","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,122202,"SCOTT, ANDREW M","Architecture, Department of","Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,124250,"SPIRN, ANNE WHISTON","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,144062,"GLICKSMAN, LEON R","Architecture, Department of","Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,149233,"JONES, CAROLINE A","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,157827,"NAGAKURA, TAKEHIKO","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,164042,"SASS, LAWRENCE","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,175841,"MILJACKI, ANA","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,176090,"SMENTEK, KRISTEL R","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,176091,"WESCOAT, JAMES","Architecture, Department of","Family, Consumer and Human Sciences",Other
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,262186,"DANIELS, JANICE YOLANDE","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,288291,"KENNEDY, SHEILA","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,289582,"URBONAS, GEDIMINAS","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,390654,"HYDE, TIMOTHY W","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,412243,"O'BRIEN, WILLIAM GEORGE","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,434049,"GHOSN, RANIA","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,434054,"SHIEH, ROSALYNE","Architecture, Department of","Family, Consumer and Human Sciences",Assistant Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,488064,"AKSAMIJA, AZRA","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,488066,"GREEN, ELLEN RENEE","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,544446,"GARCIA-ABRIL RUIZ, ANTON","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,544448,"REINHART, CHRISTOPH","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,627123,"MAZEREEUW, MIHO","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,779101,"MUELLER, CAITLIN T","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,779116,"SEGAL, RAFAEL","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,827624,"TIBBITS, SKYLAR","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,827625,"CLIFFORD, BRANDON","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,827660,"BARRY, JUDITH","Architecture, Department of","Family, Consumer and Human Sciences",Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,874991,"NORMAN, CARRIE","Architecture, Department of","Family, Consumer and Human Sciences",Assistant Professor
123,Massachusetts Institute of Technology,"Architecture and Planning, School of",8927,Department,Architecture,919198,"SINNOKROT, NIDA","Architecture, Department of","Family, Consumer and Human Sciences",Associate Professor
